id,split_audio_path,no_point_text,SentenceId,ParagraphId
6afb465205fe4a0480c64f4557d23312_1756368921454500000_140,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368921454500000_140.wav,我比较关心我们那个测试中心，在嘉兴的测试中心的建设进度，以及能不能请领导分享一下。,140,1756368921454500000
6afb465205fe4a0480c64f4557d23312_1756368921454500000_141,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368921454500000_141.wav,后续随着咱们测试中心逐步的一个建成投产，这一块业务它对我们的整体业务的发展会有哪些助力，这是我的第二个问题，谢谢。,141,1756368921454500000
6afb465205fe4a0480c64f4557d23312_1756368945664500000_142,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368945664500000_142.wav,好的，谢谢王总。,142,1756368945664500000
6afb465205fe4a0480c64f4557d23312_1756368945664500000_143,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368945664500000_143.wav,我们在今年上半年的时候，确实也做了一个木头项目的一个变更。,143,1756368945664500000
6afb465205fe4a0480c64f4557d23312_1756368945664500000_144,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368945664500000_144.wav,就是把原来的这个测试中心的建设项目，我们变更成了一个芯片测试的一个产业园的项目，并且加大了这个投资规模。,144,1756368945664500000
6afb465205fe4a0480c64f4557d23312_1756368945664500000_145,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368945664500000_145.wav,原来的测试中心项目的这个投资规模可能就3.3个亿。,145,1756368945664500000
6afb465205fe4a0480c64f4557d23312_1756368968954500000_146,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368968954500000_146.wav,像我们最后的这个产业园的这个建设项目的话，总体规模应该分两期，两期合并在一起是有14个多亿，公司也会掏一些自有资金来做一个投入，但这个项目的投入周期来说是相对比较长的。,146,1756368968954500000
6afb465205fe4a0480c64f4557d23312_1756368968954500000_147,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368968954500000_147.wav,我们整体会有九年的时间，第一期可能是在六年的这个时间。,147,1756368968954500000
6afb465205fe4a0480c64f4557d23312_1756368968954500000_148,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368968954500000_148.wav,那现在的这个进度的话，我们在嘉兴这边的话已经有运营主体，政府相关的这个地，也已经完成了相关手续，都拿到手了。,148,1756368968954500000
6afb465205fe4a0480c64f4557d23312_1756368968954500000_149,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368968954500000_149.wav,设计方案目前已经设计完成，现在应该是在启动建筑的这个阶段。,149,1756368968954500000
6afb465205fe4a0480c64f4557d23312_1756368968954500000_150,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368968954500000_150.wav,那从周期来看的话的话，应该建设完成可能是要到明年的年底，然后设备进场应该是在27年，估计能够在这个小批量的这个市场，可能是要到27年的年底，28年年初这样的一个阶段。,150,1756368968954500000
6afb465205fe4a0480c64f4557d23312_1756368968954500000_151,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756368968954500000_151.wav,如果是要实现到上量的话，可能要再更往后的一点时间。,151,1756368968954500000
6afb465205fe4a0480c64f4557d23312_1756369031284500000_152,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369031284500000_152.wav,整个测试的产业园区，对公司而言，它实际上属于是一个战略上的一个布局。,152,1756369031284500000
6afb465205fe4a0480c64f4557d23312_1756369031284500000_153,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369031284500000_153.wav,因为整个公司的业务，它我们的规模是逐渐的在发展。,153,1756369031284500000
6afb465205fe4a0480c64f4557d23312_1756369031284500000_154,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369031284500000_154.wav,这个园区的话，它也相当于是自己能够拥有测试相关的技术和产能，然后去保障公司业务的需要。,154,1756369031284500000
6afb465205fe4a0480c64f4557d23312_1756369031284500000_155,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369031284500000_155.wav,这个其实为支持我们未来车规业务的发展，就变得非常的重要。,155,1756369031284500000
6afb465205fe4a0480c64f4557d23312_1756369031284500000_156,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369031284500000_156.wav,汽车业务的领域，汽测试也会构成一个核心的竞争力，尤其是在成本的优化层面，也会有更多的技术的秘密在里头。,156,1756369031284500000
6afb465205fe4a0480c64f4557d23312_1756369031284500000_157,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369031284500000_157.wav,所以在今天来讲，我们也是为了支持未来三年之后，整个公司超过业务层面的一个大量的发展。,157,1756369031284500000
6afb465205fe4a0480c64f4557d23312_1756369031284500000_158,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369031284500000_158.wav,在提前在今年的时候做了这么一个目标的变更，也是像公司的发展战略需要。,158,1756369031284500000
6afb465205fe4a0480c64f4557d23312_1756369088164500000_159,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369088164500000_159.wav,好的，非常清晰，谢谢杨总。,159,1756369088164500000
6afb465205fe4a0480c64f4557d23312_1756369088164500000_160,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369088164500000_160.wav,我这边最后一个问题，是有关于我们在海外的一个布局。,160,1756369088164500000
6afb465205fe4a0480c64f4557d23312_1756369088164500000_161,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369088164500000_161.wav,其实刚才听您介绍的时候也提到，我们现在除了在韩国以外，在新加坡、德国和美国都已经设立了有运营的主体。,161,1756369088164500000
6afb465205fe4a0480c64f4557d23312_1756369088164500000_162,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369088164500000_162.wav,那我想请教一下，就是这些运营主体他们的一个下游的目标市场主要是哪些？,162,1756369088164500000
6afb465205fe4a0480c64f4557d23312_1756369088164500000_163,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369088164500000_163.wav,因为按我理解应该那一块它不是一个消费电子的一个主要市场。,163,1756369088164500000
6afb465205fe4a0480c64f4557d23312_1756369088164500000_164,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369088164500000_164.wav,所以以及我们应该怎么样去理解海外这一块的布局，对我们未来整体业务结构的影响。,164,1756369088164500000
6afb465205fe4a0480c64f4557d23312_1756369088164500000_165,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369088164500000_165.wav,或者说以后我们对海外这边的一个业务的一个进展，大概一个怎样的展望，这是我的最后一个问题，谢谢。,165,1756369088164500000
6afb465205fe4a0480c64f4557d23312_1756369130884500000_166,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369130884500000_166.wav,好，谢谢王总。,166,1756369130884500000
6afb465205fe4a0480c64f4557d23312_1756369130884500000_167,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369130884500000_167.wav,对海外这块的这个业务布局，我们其实也是在边实践边提升，然后边发展，应该是这样的一个进程。,167,1756369130884500000
6afb465205fe4a0480c64f4557d23312_1756369130884500000_168,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369130884500000_168.wav,我们其实从应该是2021年开始就考虑做海外22年开始我们在韩国开始有团队。,168,1756369130884500000
6afb465205fe4a0480c64f4557d23312_1756369130884500000_169,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369130884500000_169.wav,实际上其实是跑在跑到今年算是业务层面上，从营收层面是产生了实质上的一个变化。,169,1756369130884500000
6afb465205fe4a0480c64f4557d23312_1756369130884500000_170,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369130884500000_170.wav,这中间的话也是学到了很多，当然也有我们不少的成长。,170,1756369130884500000
6afb465205fe4a0480c64f4557d23312_1756369164594500000_171,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369164594500000_171.wav,在新加坡、韩国，包括欧美这些地方的布局的考虑是以新加坡它是一个比较中立的国家，而且他在这块他是有一些人才资源的那同时他靠近一些上游的供应链也比较近，对吧？,171,1756369164594500000
6afb465205fe4a0480c64f4557d23312_1756369164594500000_172,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369164594500000_172.wav,像风测这块，他们那边资源是很丰富的。,172,1756369164594500000
6afb465205fe4a0480c64f4557d23312_1756369164594500000_173,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369164594500000_173.wav,韩国的话他是有有有大客户，像三星，他其实是在韩国的，所以他是有目标的这个客户市场的那欧洲的话是有比较明显的汽车的产业链在那边。,173,1756369164594500000
6afb465205fe4a0480c64f4557d23312_1756369164594500000_174,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369164594500000_174.wav,我们现在汽车业务的发展也是已经发展到，尤其在自带充电层面，也是已经到这个能力在往海外溢出。,174,1756369164594500000
6afb465205fe4a0480c64f4557d23312_1756369164594500000_175,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369164594500000_175.wav,因为我们做的这个大客户也很多都是一个国际大客户，所以欧洲的市场我们现在也在覆盖。,175,1756369164594500000
6afb465205fe4a0480c64f4557d23312_1756369164594500000_176,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369164594500000_176.wav,那对美国市场而言，可能从消费电子层面，甚至包括远期电池的车载对吧？,176,1756369164594500000
6afb465205fe4a0480c64f4557d23312_1756369164594500000_177,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369164594500000_177.wav,包括AI产业链其实都是有很多客户在里头的，所以整个布局上来说，我们其实考虑两点。,177,1756369164594500000
6afb465205fe4a0480c64f4557d23312_1756369164594500000_178,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369164594500000_178.wav,一个是要么进客户，要么进产业链或者是进人才。,178,1756369164594500000
6afb465205fe4a0480c64f4557d23312_1756369238294500000_179,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369238294500000_179.wav,整体海外的这个布局上来说，会希望海外能够形成一套业务的一个闭环。,179,1756369238294500000
6afb465205fe4a0480c64f4557d23312_1756369238294500000_180,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369238294500000_180.wav,这样的话可以实现当地的海外客户的一个local for local。,180,1756369238294500000
6afb465205fe4a0480c64f4557d23312_1756369238294500000_181,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369238294500000_181.wav,这个也是当前可能目前的国际关税政策的环境下，可能比较适合的一套打法。,181,1756369238294500000
6afb465205fe4a0480c64f4557d23312_1756369259264500000_182,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369259264500000_182.wav,我们一直认为就是一个优秀的企业，其实你除了做好国内市场之外，还是要去打更大的一个国外的市场的。,182,1756369259264500000
6afb465205fe4a0480c64f4557d23312_1756369259264500000_183,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369259264500000_183.wav,所以出海的这个战略在南京而言是一个战略层面的非常重要的一个战略发展方向。,183,1756369259264500000
6afb465205fe4a0480c64f4557d23312_1756369259264500000_184,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369259264500000_184.wav,我们也会坚持的不断的去推进我们海外的这个业务的布局，也是不断的会从实践中不断的去发展自己。,184,1756369259264500000
6afb465205fe4a0480c64f4557d23312_1756369287044500000_185,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369287044500000_185.wav,好，谢谢杨总。,185,1756369287044500000
6afb465205fe4a0480c64f4557d23312_1756369287044500000_186,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369287044500000_186.wav,我这边没有其他问题了，再次恭喜公司取得一个稳健增长的业绩，也祝愿公司未来越来越好啊。,186,1756369287044500000
6afb465205fe4a0480c64f4557d23312_1756369295174500000_187,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369295174500000_187.wav,谢谢。,187,1756369295174500000
6afb465205fe4a0480c64f4557d23312_1756369297154500000_188,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369297154500000_188.wav,下面有请电话尾号5028的投资者进行提问，请优先提供您的姓名和机构名，请发言，谢谢。,188,1756369297154500000
6afb465205fe4a0480c64f4557d23312_1756369310104500000_189,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369310104500000_189.wav,梁总你好，我是国盛电子的朱迪。,189,1756369310104500000
6afb465205fe4a0480c64f4557d23312_1756369310104500000_190,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369310104500000_190.wav,我这边有三个小问题想跟您请教一下。,190,1756369310104500000
6afb465205fe4a0480c64f4557d23312_1756369310104500000_191,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369310104500000_191.wav,第一个问题是您刚刚也有提到，我们今年手机类有一些新品，像BMS无线充和这个平区都取得了一个不错的进展。,191,1756369310104500000
6afb465205fe4a0480c64f4557d23312_1756369310104500000_192,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369310104500000_192.wav,想跟您请教一下这几个新品目前大概的一个体量，以及后续我们对这些新品未来的一个展望。,192,1756369310104500000
6afb465205fe4a0480c64f4557d23312_1756369310104500000_193,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369310104500000_193.wav,谢谢梁总。,193,1756369310104500000
6afb465205fe4a0480c64f4557d23312_1756369337664500000_194,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369337664500000_194.wav,朱总你好。,194,1756369337664500000
6afb465205fe4a0480c64f4557d23312_1756369337664500000_195,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369337664500000_195.wav,对整个锂电管理、无线充电和这个品区的相关的产品，其实我们都是在去年算是有一个规模体量的元年，今年算是爆发式增长的第二年。,195,1756369337664500000
6afb465205fe4a0480c64f4557d23312_1756369337664500000_196,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369337664500000_196.wav,其实从增长幅度来看，今年可能会是非常的不错的那今年跑到630的情况来看的话，整体这三类产品的放量在各大品牌客户都已经导入进去了。,196,1756369337664500000
6afb465205fe4a0480c64f4557d23312_1756369337664500000_197,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369337664500000_197.wav,而且这个市场份额是提升蛮快的，基本上是符合公司的发展的预期。,197,1756369337664500000
6afb465205fe4a0480c64f4557d23312_1756369337664500000_198,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369337664500000_198.wav,那在下半年的时候，他们的这个质量可能还会在更快一些。,198,1756369337664500000
6afb465205fe4a0480c64f4557d23312_1756369337664500000_199,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369337664500000_199.wav,因为整体下半年对行业周期来看，也相对是会更旺季一点。,199,1756369337664500000
6afb465205fe4a0480c64f4557d23312_1756369337664500000_200,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369337664500000_200.wav,这三类产品的话，基本上是按照公司的这个年初的预计的业绩指标在在发展的。,200,1756369337664500000
6afb465205fe4a0480c64f4557d23312_1756369401174500000_201,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369401174500000_201.wav,好的，谢谢杨总。,201,1756369401174500000
6afb465205fe4a0480c64f4557d23312_1756369401174500000_202,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369401174500000_202.wav,然后我这边第二个小问题是想请问一下，我们今年下半年的话，我们现在有看到的有没有一些比较亮眼的新品的进展，以及我们一些新的应用的拓展一个规划。,202,1756369401174500000
6afb465205fe4a0480c64f4557d23312_1756369401174500000_203,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369401174500000_203.wav,因为其实我们今年上半年和去年下半年开始，我们在汽车这边都有一些和我们之前的产品非常不一样的这些品类推出。,203,1756369401174500000
6afb465205fe4a0480c64f4557d23312_1756369401174500000_204,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369401174500000_204.wav,所以想跟您请教一下，今年或者再往后我们的整体的一个规划。,204,1756369401174500000
6afb465205fe4a0480c64f4557d23312_1756369430614500000_205,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369430614500000_205.wav,如果是讲到新产品的下半年的产出展望这块上来说，那我们下半年还是可期待的东西还是比较多的那比上半年我们提出的这个液冷微泵的驱动芯片，那其实在应用端来看的话，下半年可能会实现一个，商业化的一个量产。,205,1756369430614500000
6afb465205fe4a0480c64f4557d23312_1756369430614500000_206,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369430614500000_206.wav,并且现在也在找多家的客户。,206,1756369430614500000
6afb465205fe4a0480c64f4557d23312_1756369430614500000_207,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369430614500000_207.wav,那从营收的角度上来讲，那我们觉得今年可能就是就可以可能忽略了，明明年可能会是有比较不错的一个成长。,207,1756369430614500000
6afb465205fe4a0480c64f4557d23312_1756369430614500000_208,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369430614500000_208.wav,这个是在消费端的，可能大家关注会比较多的一个产品品类。,208,1756369430614500000
6afb465205fe4a0480c64f4557d23312_1756369430614500000_209,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369430614500000_209.wav,此外的话，在汽车这块，其实公司今年汽车业务的成长蛮好的。,209,1756369430614500000
6afb465205fe4a0480c64f4557d23312_1756369430614500000_210,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369430614500000_210.wav,像今年跑到630的时候，营收业绩已经达到了去年的全年的提量水平。,210,1756369430614500000
6afb465205fe4a0480c64f4557d23312_1756369430614500000_211,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369430614500000_211.wav,今年下半年来看，整个目前的出货和在手的订单也都是比较饱满的。,211,1756369430614500000
6afb465205fe4a0480c64f4557d23312_1756369430614500000_212,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369430614500000_212.wav,所以整体下半年的话业务会比较不错。,212,1756369430614500000
6afb465205fe4a0480c64f4557d23312_1756369493724500000_213,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369493724500000_213.wav,这个产品品类在汽车层面的话也丰富了很多。,213,1756369493724500000
6afb465205fe4a0480c64f4557d23312_1756369493724500000_214,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369493724500000_214.wav,像今年我们推了一些接口层面的产品，以及一些比较高的功能安全要求的大的PMU pini  k这些产品。,214,1756369493724500000
6afb465205fe4a0480c64f4557d23312_1756369493724500000_215,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369493724500000_215.wav,这些其实价值量都大，对下半年的这些产品随着商业化落地，也逐渐的会转化成这个公司的营收。,215,1756369493724500000
6afb465205fe4a0480c64f4557d23312_1756369520934500000_216,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369520934500000_216.wav,从新产品的这个角度来看，在汽车包括一些公司之前没有做的这些产品品类偏工业的这这这些领域里面，公司其实一直都是在不断的在拓展和布局。,216,1756369520934500000
6afb465205fe4a0480c64f4557d23312_1756369520934500000_217,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369520934500000_217.wav,那有有不少是自己在研发的。,217,1756369520934500000
6afb465205fe4a0480c64f4557d23312_1756369520934500000_218,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369520934500000_218.wav,当然同时我们比较产品品类比较缺的这个层面的话，也都会在看一些产业并购的这些方向。,218,1756369520934500000
6afb465205fe4a0480c64f4557d23312_1756369520934500000_219,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369520934500000_219.wav,但今天在这里的话，可能我们就也不会做太多还没有成功落地的这些披露。,219,1756369520934500000
6afb465205fe4a0480c64f4557d23312_1756369520934500000_220,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369520934500000_220.wav,可以请您这边可以关注公司后面的关于新产品发布，或者是一些关于并购交易的等等的相关的信息披露。,220,1756369520934500000
6afb465205fe4a0480c64f4557d23312_1756369520934500000_221,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369520934500000_221.wav,应该来讲整个下半年公司在新产品的拓展层面上来说，成果可能会更多。,221,1756369520934500000
6afb465205fe4a0480c64f4557d23312_1756369572434500000_222,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369572434500000_222.wav,谢谢梁总，我后面也多多关注我们公众号后续的一些新品的进展。,222,1756369572434500000
6afb465205fe4a0480c64f4557d23312_1756369572434500000_223,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369572434500000_223.wav,然后我这边还有最后一个小问题，就是我们今年看到上半年我们的研发人员增速还是非常快的。,223,1756369572434500000
6afb465205fe4a0480c64f4557d23312_1756369572434500000_224,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369572434500000_224.wav,想跟您请教一下今年底或者说再往后一两年，我们远期来看，我们研发人员大概会扩到一个什么样的规模？,224,1756369572434500000
6afb465205fe4a0480c64f4557d23312_1756369594444500000_225,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369594444500000_225.wav,今年下半年来看的话，应该还会有不少的应届毕业生入职。,225,1756369594444500000
6afb465205fe4a0480c64f4557d23312_1756369594444500000_226,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369594444500000_226.wav,所以下半年我们研发人的增长还是会进一步增长的。,226,1756369594444500000
6afb465205fe4a0480c64f4557d23312_1756369594444500000_227,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369594444500000_227.wav,公司估计到今年年底全年，我估计可能总人数会达到1300人的这个规模体量。,227,1756369594444500000
6afb465205fe4a0480c64f4557d23312_1756369594444500000_228,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369594444500000_228.wav,那从明年来看的话，人员投入的规划可能会匹配公司业务成长的需要。,228,1756369594444500000
6afb465205fe4a0480c64f4557d23312_1756369594444500000_229,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369594444500000_229.wav,我们全年的明年的业务的DP来讲的话，一般都会在三季度末四季度初可能逐渐的去框算。,229,1756369594444500000
6afb465205fe4a0480c64f4557d23312_1756369594444500000_230,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369594444500000_230.wav,所以具体的这个规划上来看的话，可能还要再等过一段时间才会更清晰。,230,1756369594444500000
6afb465205fe4a0480c64f4557d23312_1756369594444500000_231,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369594444500000_231.wav,但从战略层面上来讲，明年的投入应该可能幅度上来说，会比今年甚至去年这个节奏应该会缩减一点，这个幅度也会下降一些。,231,1756369594444500000
6afb465205fe4a0480c64f4557d23312_1756369649974500000_232,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369649974500000_232.wav,明白，谢谢梁总。,232,1756369649974500000
6afb465205fe4a0480c64f4557d23312_1756369649974500000_233,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369649974500000_233.wav,然后最后我还有个就是最后一个小问题继续跟您请教一下。,233,1756369649974500000
6afb465205fe4a0480c64f4557d23312_1756369649974500000_234,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369649974500000_234.wav,我们今年怎么看全年的整体的一个收入的一个起点？,234,1756369649974500000
6afb465205fe4a0480c64f4557d23312_1756369649974500000_235,/mnt/workspace/hyq/code/come_in/asr/data/split_lingyin_audio/6afb465205fe4a0480c64f4557d23312_1756369649974500000_235.wav,因为我们今年不管是上半年下半年，新品的放量都还是比较迅猛的。,235,1756369649974500000
